id,path,predict,chosen_model,conf_m1,conf_m2,conf_m3
lieu-ma_1618731458378,audio_data/private_test/lieu-ma_1618731458378.wav,(en)diːəʊ(vi) maː2,model1_wav2vec2_vi,-0.0344,-3.0147,
lieu-ma_1618731476280,audio_data/private_test/lieu-ma_1618731476280.wav,liɛw maː5,model1_wav2vec2_vi,-0.0093,-2.9798,
lieu-ma_1618731504764,audio_data/private_test/lieu-ma_1618731504764.wav,ve1w maː6,model1_wav2vec2_vi,-0.0447,-2.9719,
lieu-ma_1618731518740,audio_data/private_test/lieu-ma_1618731518740.wav,liɛw maːɜ,model1_wav2vec2_vi,-0.0187,-2.9976,
lieu-ma_1618731531318,audio_data/private_test/lieu-ma_1618731531318.wav,liɛw maː6n,model1_wav2vec2_vi,-0.0254,-3.0108,
lieu-ma_1618731566884,audio_data/private_test/lieu-ma_1618731566884.wav,(en)liːəʊ(vi) maː,model1_wav2vec2_vi,-0.0375,-2.975,
dat-cang_1618732722025,audio_data/private_test/dat-cang_1618732722025.wav,ɗəɜt̪ kaː2ŋ,model1_wav2vec2_vi,-0.0223,-2.983,
dat-cang_1618732730587,audio_data/private_test/dat-cang_1618732730587.wav,ɗəɜt̪ kaː5ŋ,model1_wav2vec2_vi,-0.0282,-2.9622,
dat-cang_1618732740714,audio_data/private_test/dat-cang_1618732740714.wav,ɗəɜt̪ kaː4n,model1_wav2vec2_vi,-0.0174,-2.9888,
dat-cang_1618732752123,audio_data/private_test/dat-cang_1618732752123.wav,ɗəɜt̪ kaːɜn,model1_wav2vec2_vi,-0.0143,-2.9843,
dat-cang_1618732759896,audio_data/private_test/dat-cang_1618732759896.wav,ɗəɜt̪ kaː6n,model1_wav2vec2_vi,-0.0232,-3.0144,
dat-cang_1618732767219,audio_data/private_test/dat-cang_1618732767219.wav,ɗiɜc kaːŋ,model1_wav2vec2_vi,-0.0295,-2.9984,
loi-lai_1618732779139,audio_data/private_test/loi-lai_1618732779139.wav,lo5j laː2j,model1_wav2vec2_vi,-0.0073,-2.997,
loi-lai_1618732787549,audio_data/private_test/loi-lai_1618732787549.wav,lo5j laː5j,model1_wav2vec2_vi,-0.0138,-2.9873,
loi-lai_1618732801240,audio_data/private_test/loi-lai_1618732801240.wav,noɜj laː6j,model1_wav2vec2_vi,-0.0054,-2.9997,
loi-lai_1618732824477,audio_data/private_test/loi-lai_1618732824477.wav,lo5j laːɜj,model1_wav2vec2_vi,-0.011,-3.0124,
loi-lai_1618732832728,audio_data/private_test/loi-lai_1618732832728.wav,lo5j i laː6j,model1_wav2vec2_vi,-0.0226,-3.0062,
loi-lai_1618732843092,audio_data/private_test/loi-lai_1618732843092.wav,lo5j laːj,model1_wav2vec2_vi,-0.0032,-3.0224,
TQA_7_NAM_S0045_276,audio_data/private_test/TQA_7_NAM_S0045_276.wav,kə1w təː tʃɔ təɪɜ bəɪ2 tʃim kun zəɜt̪ tiɜc bəː2 tʃɛ laː2 əː2 se haɜt ɛ ɛʐəː2 aɜ te (en)nat(vi),model1_wav2vec2_vi,-0.0408,-2.9803,
TQA_7_NAM_S0045_123,audio_data/private_test/TQA_7_NAM_S0045_123.wav,əːj t̪en kə6w iɜ tiɜc lwaː6j tʃin naː2w,model1_wav2vec2_vi,-0.1279,-2.9889,
TQA_7_NAM_S0045_182,audio_data/private_test/TQA_7_NAM_S0045_182.wav,haːj kə6w bɛɜ ɗa6t̪ kɔn tʃim vaː2w mo6t̪ tʃiɛɜc ho6p zəɜt̪ ɗɛ6p vaː2 tʃon kəɜt̪ tə6t̪ lɔŋ tʃɔ6ŋ,model1_wav2vec2_vi,-0.0257,-2.974,
TQA_7_NAM_S0045_109,audio_data/private_test/TQA_7_NAM_S0045_109.wav,t̪əːɜ hɔ4j taː4w ko na2j ɲɛɜ,model1_wav2vec2_vi,-0.0207,-3.0116,
TQA_7_NAM_S0045_130,audio_data/private_test/TQA_7_NAM_S0045_130.wav,se hɔ6 ɲaː2 tʃim zwwziɜc baj ɗeɜn ɗə6w əː4 ɲy5ŋ bo6j kəɪ kweɲ ɣo2,model1_wav2vec2_vi,-0.0543,-2.9913,
TQA_7_NAM_S0045_110,audio_data/private_test/TQA_7_NAM_S0045_110.wav,kə6w ha5j t̪i2m ɲy5ŋ t̪y2 ŋy5 t̪aː4 vɛ4 ɗɛ6p kuə4 ma6t̪ ho2 (en)ɪɹɒpəl(vi),model1_wav2vec2_vi,-0.0305,-2.9923,
DNL_Nu_6_S0007_51,audio_data/private_test/DNL_Nu_6_S0007_51.wav,suəɜŋ ɗə en kɔɜ kɛɜt̪ ɗəːj,model1_wav2vec2_vi,-0.1175,-2.9488,
TQA_7_NAM_S0045_47,audio_data/private_test/TQA_7_NAM_S0045_47.wav,my2ŋ vuj zo2j laː6j ɗi,model1_wav2vec2_vi,-0.0113,-2.9895,
TQA_7_NAM_S0045_190,audio_data/private_test/TQA_7_NAM_S0045_190.wav,tʃim t̪y6 zɔ baj ɲa4j tʃɔŋ teɜ zəːɜj zo6ŋ ləːɜn,model1_wav2vec2_vi,-0.0242,-2.9647,
TQA_7_NAM_S0045_113,audio_data/private_test/TQA_7_NAM_S0045_113.wav,t̪əːɜ hɔ4j kə6w,model1_wav2vec2_vi,-0.0246,-2.9573,
TQA_7_NAM_S0045_62,audio_data/private_test/TQA_7_NAM_S0045_62.wav,ɲy5ŋ kə1w təː t̪aː4 vɛ4 ɗɛ6p kuə4 kəɪ koɜj xi swən ve2,model1_wav2vec2_vi,-0.0109,-2.9663,
TQA_7_NAM_S0045_242,audio_data/private_test/TQA_7_NAM_S0045_242.wav,mo6t̪ ɗaː2n kɔ2 be6c,model1_wav2vec2_vi,-0.0091,-2.9651,
TQA_7_NAM_S0045_137,audio_data/private_test/TQA_7_NAM_S0045_137.wav,sɛ vɛn ho2 ɲy5ŋ kɔn tʃim kə1w t̪uɜc haːɜt̪ len leɲ le6ɲ,model1_wav2vec2_vi,-0.0597,-2.9802,
TQA_7_NAM_S0045_21,audio_data/private_test/TQA_7_NAM_S0045_21.wav,t̪əːɜj myəj taː4w ko ɣaːɜj tʃəː4 ləɪɜ bəːɜc tʃeɲ ty4 nam ɗi,model1_wav2vec2_vi,-0.0848,-2.9633,
TQA_7_NAM_S0045_282,audio_data/private_test/TQA_7_NAM_S0045_282.wav,bo2 koŋ boɜ mɛ6 taj ɲaw əɜp tʃyɜŋ,model1_wav2vec2_vi,-0.0212,-2.972,
TQA_7_NAM_S0045_247,audio_data/private_test/TQA_7_NAM_S0045_247.wav,kɔɜ baːɜc bo2 nəm,model1_wav2vec2_vi,-0.038,-2.9779,
TQA_7_NAM_S0045_42,audio_data/private_test/TQA_7_NAM_S0045_42.wav,kəɪ kaːm vaː2ŋ tem tʃaːɜj,model1_wav2vec2_vi,-0.0369,-2.9622,
TQA_7_NAM_S0045_61,audio_data/private_test/TQA_7_NAM_S0045_61.wav,t̪oj sɛ5 tʃaː4 ləː2j ɗəɪ laː2 kə1w kuə4 t̪əːɜyɜc,model1_wav2vec2_vi,-0.033,-2.9588,
TQA_7_NAM_S0045_81,audio_data/private_test/TQA_7_NAM_S0045_81.wav,zaw suŋ e əː4sə1w suŋ se əː4 tʃen nyŋ baː5j,model1_wav2vec2_vi,-0.0822,-2.9855,
TQA_7_NAM_S0045_156,audio_data/private_test/TQA_7_NAM_S0045_156.wav,tʃiə sɛ4 soɜŋ əː4 tʃen kəɪ nen faː4j baːɜm vaː2w ke2ɲ kəɪ ba2ŋ kaː4 haːj tʃən tʃɔ xɔ4j ŋaː5,model1_wav2vec2_vi,-0.0199,-2.9854,
DNL_Nu_6_S0007_30,audio_data/private_test/DNL_Nu_6_S0007_30.wav,kaːɜ vaː2 tʃim,model1_wav2vec2_vi,-0.0301,-2.9886,
DNL_Nu_6_S0007_94,audio_data/private_test/DNL_Nu_6_S0007_94.wav,neɜ neɜw ɲy ɛm təɪɜ tʃyɜc za2ŋ ti2 aːj mɛ6ɛ6t̪ bɔɜŋ vaː2 to4j tə6t̪ ho4 baːw ɲiɛw eɜ,model1_wav2vec2_vi,-0.099,-2.9774,
TQA_7_NAM_S0045_153,audio_data/private_test/TQA_7_NAM_S0045_153.wav,vi2 vəɪ6 xi kə2n ŋi4 nɔɜ kɔ mo6t̪ tʃən len aːɜp saːɜt̪ bu6ŋ haːj tʃən kɔ2 taj ɲaw kɔ len tʃɔ ɗəː5 mɔ4j,model1_wav2vec2_vi,-0.0218,-2.9934,
TQA_7_NAM_S0045_15,audio_data/private_test/TQA_7_NAM_S0045_15.wav,hi2ɲ e4ɲ soɜ mo6t̪ laː2 kɔn tʃim kɛɜn ko4,model1_wav2vec2_vi,-0.0274,-2.9681,
DNL_Nu_6_S0007_32,audio_data/private_test/DNL_Nu_6_S0007_32.wav,na2j baː6n kin əːj,model1_wav2vec2_vi,-0.0482,-2.949,
TQA_7_NAM_S0045_147,audio_data/private_test/TQA_7_NAM_S0045_147.wav,mɔ4j tʃim sɛ4 vaː2 mɔ4 tʃim bo4 kə1w hi2ɲ t̪aːm ɣaːɜt̪ ɲɔ4 ŋaɜn vaː2w se yɜ ɛməː2 ðe7 vi2 tʃuɜŋ aːn haː6t̪ ŋu5 koɜk,model1_wav2vec2_vi,-0.0394,-2.9846,
TQA_7_NAM_S0045_160,audio_data/private_test/TQA_7_NAM_S0045_160.wav,mo5j vyə2 ɗɔ6k mo6t̪ ɗwaː6n kə6w ɗɔ6k tʃyəɜc ɗi hən,model1_wav2vec2_vi,-0.0419,-2.9874,
TQA_7_NAM_S0045_249,audio_data/private_test/TQA_7_NAM_S0045_249.wav,im ɲy t̪yə6ŋ ɗaː5,model1_wav2vec2_vi,-0.05,-2.9849,
TQA_7_NAM_S0045_212,audio_data/private_test/TQA_7_NAM_S0045_212.wav,vi2 teɜ kaːɜc kə6w xoŋ nen baɜt̪ tʃim vaː2 ŋaɜt̪ hwaː maː2 xoŋ ɗe4 iɜ t̪əːɜj zaːɜ tʃi6 kuə4 tʃuɜŋ,model1_wav2vec2_vi,-0.0173,-2.978,
TQA_7_NAM_S0045_214,audio_data/private_test/TQA_7_NAM_S0045_214.wav,t̪əːɜj ku5ŋ ɗo2ŋ iɜ vəːɜj iɜ kiɛɜn kuə4 kə6w,model1_wav2vec2_vi,-0.0156,-2.97,
TQA_7_NAM_S0045_290,audio_data/private_test/TQA_7_NAM_S0045_290.wav,t̪yəɜŋ t̪yəɜŋ ŋwiɛ5n tʃiɜc ɗaː5 zu2ŋ bo2 kə1w ɗuə t̪in ɣɔɜp fə2n ɗeɜɲ taɜŋ ɲiɛ2w tʃə6n kwaːn tʃɔ6ŋ,model1_wav2vec2_vi,-0.036,-2.9627,
TQA_7_NAM_S0045_8,audio_data/private_test/TQA_7_NAM_S0045_8.wav,t̪əː2 ɗo2 kaɜc ko6w hi2ɲ e4ɲ soɜ səɜw vaː2 tʃim zi2 vəɪ6,model1_wav2vec2_vi,-0.0609,-2.9811,
TQA_7_NAM_S0045_24,audio_data/private_test/TQA_7_NAM_S0045_24.wav,aː2 hi2ɲ e4ɲ soɜ saɜw laː2 kɔn kw,model1_wav2vec2_vi,-0.0448,-2.9834,
TQA_7_NAM_S0045_210,audio_data/private_test/TQA_7_NAM_S0045_210.wav,t̪oj muəɜn nɔɜj vəːɜj kaːɜc kə6w əɪɜ,model1_wav2vec2_vi,-0.0194,-2.974,
DNL_Nu_6_S0007_80,audio_data/private_test/DNL_Nu_6_S0007_80.wav,ɲyŋ hy6c hi2 ɗɛ t̪ɔɜt̪ mo6t̪ kaːɜj t̪aːɜc t̪aː4ŋ aɜc t̪aː ha4ŋ,model1_wav2vec2_vi,-0.0759,-2.9409,
TQA_7_NAM_S0045_273,audio_data/private_test/TQA_7_NAM_S0045_273.wav,bəɪ2 tʃim ku ɣə6t̪ ho2 kaː haːɜt̪,model1_wav2vec2_vi,-0.0265,-2.9668,
TQA_7_NAM_S0045_204,audio_data/private_test/TQA_7_NAM_S0045_204.wav,he2ɲ ɗo6ŋ kuə4 kaːɜc kə6w bɛɜ ɣəɪ zaː tʃwiɛ6n zi2 ɗaw lɔ2ŋ,model1_wav2vec2_vi,-0.0164,-2.9673,
TQA_7_NAM_S0045_33,audio_data/private_test/TQA_7_NAM_S0045_33.wav,həɲ əːj kə6w ɗɔ6k tʃɔ bɔ6n t̪yɜ ŋɛ baː2j tʃim ɛɜn ŋɛɜ,model1_wav2vec2_vi,-0.0548,-2.9873,
TQA_7_NAM_S0045_237,audio_data/private_test/TQA_7_NAM_S0045_237.wav,xwɛ əːj kə6w ɗɔ6k tʃɔ bɔ6n t̪əːɜ ŋɛ,model1_wav2vec2_vi,-0.0248,-2.9829,
TQA_7_NAM_S0045_140,audio_data/private_test/TQA_7_NAM_S0045_140.wav,be tʃen ma6t̪ ho2 bəɪ2 ten ŋaː tʃaːɜŋ moɜt̪ ɗaːŋ bəːj lo6j,model1_wav2vec2_vi,-0.0304,-2.9744,
TQA_7_NAM_S0045_23,audio_data/private_test/TQA_7_NAM_S0045_23.wav,xwaː əːj ɗeɜn lə6t̪ kə6w zo2j,model1_wav2vec2_vi,-0.0529,-2.9611,
DNL_Nu_6_S0007_43,audio_data/private_test/DNL_Nu_6_S0007_43.wav,t̪myəj t̪oɜj suəɜj,model1_wav2vec2_vi,-0.0977,-2.9611,
TQA_7_NAM_S0045_215,audio_data/private_test/TQA_7_NAM_S0045_215.wav,t̪oɜ ku5ŋ muəɜn nɔɜj kaːɜc baː6n xoŋ nen baɜt̪ tʃim vaː2 ŋaɜp hwaː,model1_wav2vec2_vi,-0.0306,-2.9998,
DNL_Nu_6_S0007_35,audio_data/private_test/DNL_Nu_6_S0007_35.wav,t̪eɜt̪ lə6m t̪eɜt̪ zaː4m,model1_wav2vec2_vi,-0.1721,-2.9599,
TQA_7_NAM_S0045_82,audio_data/private_test/TQA_7_NAM_S0045_82.wav,haːn xwɛ saɜp nəːj nəːj,model1_wav2vec2_vi,-0.0623,-2.9777,
TQA_7_NAM_S0045_240,audio_data/private_test/TQA_7_NAM_S0045_240.wav,bəː2 tʃɛ ɗɔɜn xaɜc,model1_wav2vec2_vi,-0.0304,-3.0255,
TQA_7_NAM_S0045_179,audio_data/private_test/TQA_7_NAM_S0045_179.wav,boŋ kuɜc hɛɜw laː6 ɗi vi2 tyəŋ faːɜt̪,model1_wav2vec2_vi,-0.0409,-3.0174,
TQA_7_NAM_S0045_13,audio_data/private_test/TQA_7_NAM_S0045_13.wav,t̪yɜ vaː2 kaːɜc kə6w ku2ŋ kəɪ4 noɜj t̪iɛɜp t̪en kuə4 kaːɜc lwaː2j tim tʃɔŋ byɜc tʃeɲ ɲɛɜ,model1_wav2vec2_vi,-0.0606,-2.9759,
TQA_7_NAM_S0045_18,audio_data/private_test/TQA_7_NAM_S0045_18.wav,aː2 hi2ɲ e4ɲ soɜ baː laː2 kɔn tʃim zɛ4w kwaː6t̪,model1_wav2vec2_vi,-0.0489,-2.9688,
TQA_7_NAM_S0045_161,audio_data/private_test/TQA_7_NAM_S0045_161.wav,tʃim səːn kaː vaː2 boŋ kuɜc tʃaɜŋ,model1_wav2vec2_vi,-0.0167,-2.9904,
TQA_7_NAM_S0045_193,audio_data/private_test/TQA_7_NAM_S0045_193.wav,hən əːj kə6w tʃaː4 ləː2j zuɜp ɗəːɜ kə1w na2j ɲɛɜ,model1_wav2vec2_vi,-0.0413,-2.9776,
TQA_7_NAM_S0045_59,audio_data/private_test/TQA_7_NAM_S0045_59.wav,ɲy5ŋ kə1w təː t̪aː6 vɛ4 ɗɛ6p kuə4 kəɪ koɜj xim muə2 swən ve2,model1_wav2vec2_vi,-0.0276,-2.9849,
TQA_7_NAM_S0045_287,audio_data/private_test/TQA_7_NAM_S0045_287.wav,tʃuɜŋ və5n ɲəːɜ ɗyə2ŋ ve2,model1_wav2vec2_vi,-0.0196,-2.9569,
DNL_Nu_6_S0007_77,audio_data/private_test/DNL_Nu_6_S0007_77.wav,ɣəː4 tʃaː tʃəːj baː2w kɔn zaː sən tʃəːj vəːɜj kaːɜc baː6n,model1_wav2vec2_vi,-0.0302,-2.9734,
TQA_7_NAM_S0045_106,audio_data/private_test/TQA_7_NAM_S0045_106.wav,hoaː6 ɲaː2 tʃim ɗu4 kaːɜc lwaː6j ɗu4 kaːɜc ma2w saɜc,model1_wav2vec2_vi,-0.0245,-2.9874,
TQA_7_NAM_S0045_188,audio_data/private_test/TQA_7_NAM_S0045_188.wav,tʃyəɜc si bi6 bɔ4 vaː2w lo2ŋ tʃim vaː2 hwaː soɜŋ teɜ naː2w,model1_wav2vec2_vi,-0.0223,-2.9852,
DNL_Nu_6_S0007_62,audio_data/private_test/DNL_Nu_6_S0007_62.wav,tʃi baj tʃen tʃəː2j,model1_wav2vec2_vi,-0.0441,-2.9879,
TQA_7_NAM_S0045_157,audio_data/private_test/TQA_7_NAM_S0045_157.wav,vi2 kwen zu2ŋ ɗo2ŋ təː2j ve tʃən,model1_wav2vec2_vi,-0.0392,-2.9675,
DNL_Nu_6_S0007_49,audio_data/private_test/DNL_Nu_6_S0007_49.wav,kaːɜ fe zuə2j suəɜj təɪɜ tʃin xoɜt̪ tʃen ke2ɲ,model1_wav2vec2_vi,-0.1012,-2.9626,
TQA_7_NAM_S0045_170,audio_data/private_test/TQA_7_NAM_S0045_170.wav,taː4w əːj kə6w ɗɔ6k ɗwaː6n t̪iɛɜp tɛw ɗi,model1_wav2vec2_vi,-0.0267,-2.9613,
TQA_7_NAM_S0045_294,audio_data/private_test/TQA_7_NAM_S0045_294.wav,xwe əːj kə6w tʃaː4 ləː2j zuɜp ɗəː5 ɲy5ŋ kə1w hɔ4j na2j ɲɛɜ,model1_wav2vec2_vi,-0.0356,-2.9851,
TQA_7_NAM_S0045_145,audio_data/private_test/TQA_7_NAM_S0045_145.wav,vi2 saːw mɔ4ŋ kuə4 kaːɜc ɗwaː2j tʃim xoŋ zoɜŋ ɲaw,model1_wav2vec2_vi,-0.0498,-2.9864,
DNL_Nu_6_S0007_47,audio_data/private_test/DNL_Nu_6_S0007_47.wav,teɜ zo2j haːj baː6n ku2ŋ ɗi tʃəːj,model1_wav2vec2_vi,-0.017,-3.013,
TQA_7_NAM_S0045_223,audio_data/private_test/TQA_7_NAM_S0045_223.wav,teɜ tʃin zi2 biɛɜt̪ ɗyə ty laː2 biɛ4w hiɛ6n kuə4 haː2 biɜɲ,model1_wav2vec2_vi,-0.0409,-2.9808,
DNL_Nu_6_S0007_58,audio_data/private_test/DNL_Nu_6_S0007_58.wav,tʃim baːɜw tʃen tʃəː2j,model1_wav2vec2_vi,-0.0771,-3.0048,
TQA_7_NAM_S0045_167,audio_data/private_test/TQA_7_NAM_S0045_167.wav,boŋ kuɜc ɗaː5 ŋɛ təɪɜ t̪iɛɜŋ sən kaː buə2n taː4m,model1_wav2vec2_vi,-0.0546,-2.9731,
DNL_Nu_6_S0007_16,audio_data/private_test/DNL_Nu_6_S0007_16.wav,nɔɜ an zo2j ɗəː4j t̪aː6w bɔŋ hɔ4ŋ ku2ŋ hɔ6k tʃiɛɜc kaŋ vaː2n ɔɜŋ,model1_wav2vec2_vi,-0.0602,-2.9503,
DNL_Nu_6_S0007_89,audio_data/private_test/DNL_Nu_6_S0007_89.wav,vaː2j t̪aːɜm kɔn ɗaː5 tu4 lwaː6j heɜt̪ se6c haː2 nɔɜj,model1_wav2vec2_vi,-0.0411,-2.9534,
TQA_7_NAM_S0045_100,audio_data/private_test/TQA_7_NAM_S0045_100.wav,mo5j lə2n ɗaː6j baː2ŋ və5 ke4ɲ laː6j faːɜt̪ zaː ɲyŋ t̪iɛɜŋ iw (en)ɹɪvʌt(vi),model1_wav2vec2_vi,-0.042,-2.9916,
TQA_7_NAM_S0045_189,audio_data/private_test/TQA_7_NAM_S0045_189.wav,tʃyəɜc xi bi6 bɔ4 vaː2w lɔ2ŋ,model1_wav2vec2_vi,-0.0169,-2.9885,
TQA_7_NAM_S0045_131,audio_data/private_test/TQA_7_NAM_S0045_131.wav,əːj kə1w tʃaː4 ləː2j ɗi,model1_wav2vec2_vi,-0.0501,-2.9859,
TQA_7_NAM_S0045_219,audio_data/private_test/TQA_7_NAM_S0045_219.wav,tʃim baː4w hiɛ6w buə2 swən saːŋ laː2 tʃim ɛɜn,model1_wav2vec2_vi,-0.0302,-2.9706,
TQA_7_NAM_S0045_198,audio_data/private_test/TQA_7_NAM_S0045_198.wav,ɗiɛ2w zi2 tʃɔ təɪɜ kaːɜc kə6w bɛɜ zəɜp vo t̪iɜɲ ɗoɜj vəːɜj tʃim,model1_wav2vec2_vi,-0.0202,-2.981,
TQA_7_NAM_S0045_186,audio_data/private_test/TQA_7_NAM_S0045_186.wav,nɔɜ ti2 hom naj tʃaɜc nɔɜ və5n ɗaːŋ t̪aɜm naɜŋ ma6t̪ tʃəː2j,model1_wav2vec2_vi,-0.0271,-2.9843,
TQA_7_NAM_S0045_272,audio_data/private_test/TQA_7_NAM_S0045_272.wav,sɛ nuɜj vəːɜj boɜn tʃuəɜ bɔɜj kaːɜ baj suəɜŋ zo4j laː6j vu6t̪ baj len ɗe nuɜ vəːɜj baː,model1_wav2vec2_vi,-0.0338,-2.9906,
DNL_Nu_6_S0007_25,audio_data/private_test/DNL_Nu_6_S0007_25.wav,t̪əːɜ təɪɜ boŋ ho2ŋ ɗyə6c hɔ6k ŋaɜn aːn u4 kə6w aː2,model1_wav2vec2_vi,-0.0379,-2.9503,
TQA_7_NAM_S0045_16,audio_data/private_test/TQA_7_NAM_S0045_16.wav,taː4w əːj t̪əːɜj myə2j kə6w tʃaː4 ləː2j byɜc tʃeɲ soɜ haːj,model1_wav2vec2_vi,-0.0398,-2.9695,
TQA_7_NAM_S0045_150,audio_data/private_test/TQA_7_NAM_S0045_150.wav,vi2 saːw kɔ2 tyə2ŋ ɗyɜŋ ba2ŋ mo6t̪ tʃən,model1_wav2vec2_vi,-0.0234,-2.9752,
TQA_7_NAM_S0045_112,audio_data/private_test/TQA_7_NAM_S0045_112.wav,ma6t̪ ho2 kaː2ŋ teɜ kaː2ŋ seɲ tem meɲ moŋ,model1_wav2vec2_vi,-0.0379,-2.9801,
TQA_7_NAM_S0045_37,audio_data/private_test/TQA_7_NAM_S0045_37.wav,hom naj ve2 məː4 ho6j,model1_wav2vec2_vi,-0.0046,-3.0083,
TQA_7_NAM_S0045_146,audio_data/private_test/TQA_7_NAM_S0045_146.wav,məː4 kuə4 tʃim liɛn kwaːn ɗeɜn tyɜc an kuə4 tʃuɜŋ,model1_wav2vec2_vi,-0.0103,-2.9657,
TQA_7_NAM_S0045_79,audio_data/private_test/TQA_7_NAM_S0045_79.wav,bo6 fə6n tʃaː4 ləː2j tʃɔ kə1w əː4 əː4 ɗə1w laː2 kə6n ɛməː2,model1_wav2vec2_vi,-0.0409,-2.9683,
TQA_7_NAM_S0045_88,audio_data/private_test/TQA_7_NAM_S0045_88.wav,t̪y2 tʃi4 t̪y2 ŋy5 tʃi4 hwaː6t̪ ɗo6ŋ laː2 məː4 ho6j lyə6n baj zə5n loɜj zu4 tʃaː2w vəɪɜ,model1_wav2vec2_vi,-0.0208,-2.9441,
TQA_7_NAM_S0045_194,audio_data/private_test/TQA_7_NAM_S0045_194.wav,vi2 saːw t̪iɛɜŋ hwaɜt̪ kuə4 tʃim tʃəː4 nen buə2n taː4m,model1_wav2vec2_vi,-0.0261,-2.9691,
TQA_7_NAM_S0045_271,audio_data/private_test/TQA_7_NAM_S0045_271.wav,baːɜc bo2 noŋ ɗyɜŋ im ɲy tuə6ŋ ɗaːɜ,model1_wav2vec2_vi,-0.0379,-2.9813,
TQA_7_NAM_S0045_162,audio_data/private_test/TQA_7_NAM_S0045_162.wav,bɛn bəː2 zaː2w zyə5 ɗaːɜm ko4 za6j kɔɜ boŋ kuɜc tʃaɜŋ,model1_wav2vec2_vi,-0.0209,-2.9841,
TQA_7_NAM_S0045_67,audio_data/private_test/TQA_7_NAM_S0045_67.wav,kaːɜc kə6w muəɜn tʃim ɛɜ nɔɜj zi2 xi muə2 swən ve2,model1_wav2vec2_vi,-0.0235,-2.982,
DNL_Nu_6_S0007_81,audio_data/private_test/DNL_Nu_6_S0007_81.wav,baːɜw kɔn baːɜw kɔn zəɜt̪,model1_wav2vec2_vi,-0.0193,-2.9311,
TQA_7_NAM_S0045_268,audio_data/private_test/TQA_7_NAM_S0045_268.wav,taːɜw əːj kə6w tʃaː4 ləː2j ɗi,model1_wav2vec2_vi,-0.0211,-3.004,
DNL_Nu_6_S0007_60,audio_data/private_test/DNL_Nu_6_S0007_60.wav,kə2n laː2m tʃi2n əːj,model1_wav2vec2_vi,-0.1331,-2.9831,
TQA_7_NAM_S0045_1,audio_data/private_test/TQA_7_NAM_S0045_1.wav,kə6w əːj tʃuɜŋ mi2ɲ ku2ŋ ti ɣɔ6j t̪em ɲy5ŋ lwaː2j tʃim kɔɜ t̪en tʃɔn byɜc tʃeɲ na2j ɲɛɜ,model1_wav2vec2_vi,-0.0335,-3.0007,
TQA_7_NAM_S0045_232,audio_data/private_test/TQA_7_NAM_S0045_232.wav,kaːɜc lwaː2j tʃim kɔɜ zəɜt̪ ɲiɛ2w ləː6j iɜc maːŋ laː6j tʃɔ kɔn ŋyə2j ɲy zuɜp noŋ zən baː4w ve6 muə2 maː2ŋ,model1_wav2vec2_vi,-0.0161,-2.9936,
TQA_7_NAM_S0045_279,audio_data/private_test/TQA_7_NAM_S0045_279.wav,bo2 kə1w ɗyə6c kɔn ŋyə2j ɗyə ve2 nuəj t̪y2 keɜc t̪en nam ŋi2n nam,model1_wav2vec2_vi,-0.0276,-2.9742,
DNL_Nu_6_S0007_97,audio_data/private_test/DNL_Nu_6_S0007_97.wav,haː2n saw ɛm laː2j kɔɜ ve4c t̪yɜc saw xi ɛm sɛ5 tuə6c baːɜw maː6,model1_wav2vec2_vi,-0.1214,-2.9881,
DNL_Nu_6_S0007_55,audio_data/private_test/DNL_Nu_6_S0007_55.wav,oj baː6n kaːɜ əːj,model1_wav2vec2_vi,-0.0366,-2.9655,
TQA_7_NAM_S0045_93,audio_data/private_test/TQA_7_NAM_S0045_93.wav,ɲy5ŋ kɔn zɔɜ ɲɛ6 laː2 ma6t̪ nyəɜc ho2 (en)aɪdəʊtə(vi) tʃaːw mi2ɲ zuŋ ɗo6ŋ,model1_wav2vec2_vi,-0.042,-2.9807,
DNL_Nu_6_S0007_61,audio_data/private_test/DNL_Nu_6_S0007_61.wav,baːw ɣəː2 suəɜj,model1_wav2vec2_vi,-0.0531,-2.9808,
TQA_7_NAM_S0045_63,audio_data/private_test/TQA_7_NAM_S0045_63.wav,kɔ4 ma6c seɲ tʃən ɗem,model1_wav2vec2_vi,-0.0347,-2.9551,
DNL_Nu_6_S0007_74,audio_data/private_test/DNL_Nu_6_S0007_74.wav,təːɜ kɔɜ baː6n aː2 baː6n ke4 ɗi,model1_wav2vec2_vi,-0.0338,-3.008,
TQA_7_NAM_S0045_217,audio_data/private_test/TQA_7_NAM_S0045_217.wav,t̪əː2 ɗo2 ɲɛɜ tʃin t̪e6t̪ baːɜw hiɛ6w muə2 swən saːŋ,model1_wav2vec2_vi,-0.0658,-2.9946,
TQA_7_NAM_S0045_149,audio_data/private_test/TQA_7_NAM_S0045_149.wav,kɔ2n tʃim yŋ kɔɜ mɔ4 vyə2 se yɜ ɛməː2 ðe7 vyə2 saɜc ɗe4 baɜt̪ vaː2 sɛɜ kɔn mu2j,model1_wav2vec2_vi,-0.0199,-2.9859,
TQA_7_NAM_S0045_40,audio_data/private_test/TQA_7_NAM_S0045_40.wav,kɔ4 maː2c seɲ tʃən ɗem,model1_wav2vec2_vi,-0.0422,-2.9781,
